incident_id,channel,segment,start_time,end_time,duration_sec,n_events,peak_anomaly_score,mean_anomaly_score,spacecraft_incident_id
CADC0874_722_003,CADC0874,722,2022-01-27T19:08:20.000000Z,2022-01-27T19:08:20.000000Z,0.0,1,0.3683734564670914,0.3683734564670914,268
CADC0874_722_004,CADC0874,722,2022-01-27T19:09:55.000000Z,2022-01-27T19:10:05.000000Z,10.0,2,0.3945693034937511,0.3945693034937511,269
CADC0874_723_002,CADC0874,723,2022-01-27T19:10:15.000000Z,2022-01-27T19:10:15.000000Z,0.0,1,0.4896189231094239,0.4896189231094239,270
CADC0874_724_002,CADC0874,724,2022-01-27T19:20:20.000000Z,2022-01-27T19:20:20.000000Z,0.0,1,0.5561686732141128,0.5561686732141128,273
CADC0874_725_002,CADC0874,725,2022-01-27T20:30:55.000000Z,2022-01-27T20:30:55.000000Z,0.0,1,0.3078451751757749,0.3078451751757749,277
CADC0874_726_002,CADC0874,726,2022-01-27T20:42:00.000000Z,2022-01-27T20:43:10.000000Z,70.0,3,0.4739370481911211,0.4374059998069708,282
CADC0874_727_002,CADC0874,727,2022-01-27T20:52:46.000000Z,2022-01-27T20:52:46.000000Z,0.0,1,0.4838660889582301,0.4838660889582301,284
CADC0874_728_002,CADC0874,728,2022-01-27T21:03:46.000000Z,2022-01-27T21:03:46.000000Z,0.0,1,0.4094576192070385,0.4094576192070385,288
CADC0874_729_002,CADC0874,729,2022-01-27T21:13:46.000000Z,2022-01-27T21:13:46.000000Z,0.0,1,0.5447579908405931,0.5447579908405931,294
CADC0874_730_002,CADC0874,730,2022-01-27T21:24:02.000000Z,2022-01-27T21:24:02.000000Z,0.0,1,0.4823408060722121,0.4823408060722121,296
CADC0874_731_002,CADC0874,731,2022-01-27T21:56:35.000000Z,2022-01-27T21:56:35.000000Z,0.0,1,0.5155265791153318,0.5155265791153318,304
CADC0874_733_002,CADC0874,733,2022-01-27T22:30:43.000000Z,2022-01-27T22:30:43.000000Z,0.0,1,0.6536378301966737,0.6536378301966737,315
CADC0874_733_003,CADC0874,733,2022-01-27T22:35:33.000000Z,2022-01-27T22:35:33.000000Z,0.0,1,0.5462300920442756,0.5462300920442756,318
CADC0874_734_002,CADC0874,734,2022-01-28T00:53:44.000000Z,2022-01-28T00:53:44.000000Z,0.0,1,0.3181346656445282,0.3181346656445282,328
CADC0874_735_002,CADC0874,735,2022-01-28T01:00:44.000000Z,2022-01-28T01:01:44.000000Z,60.0,2,0.4200643866980671,0.3654137634848914,329
CADC0874_735_003,CADC0874,735,2022-01-28T01:07:14.000000Z,2022-01-28T01:07:14.000000Z,0.0,1,0.3912750410166543,0.3912750410166543,330
CADC0874_736_002,CADC0874,736,2022-01-28T01:55:05.000000Z,2022-01-28T01:58:30.000000Z,205.0,39,0.8920112420926541,0.5123296776756658,333
CADC0874_736_003,CADC0874,736,2022-01-28T02:00:35.000000Z,2022-01-28T02:02:00.000000Z,85.0,16,1.0,0.5637932528009288,336
CADC0874_737_002,CADC0874,737,2022-01-28T02:48:22.000000Z,2022-01-28T02:48:22.000000Z,0.0,1,0.4721560958101687,0.4721560958101687,337
CADC0874_738_002,CADC0874,738,2022-01-28T02:54:53.000000Z,2022-01-28T02:54:53.000000Z,0.0,1,0.5471934421344495,0.5471934421344495,338
CADC0874_738_003,CADC0874,738,2022-01-28T03:03:53.000000Z,2022-01-28T03:03:53.000000Z,0.0,1,0.3918768472008891,0.3918768472008891,339
CADC0874_739_002,CADC0874,739,2022-01-28T03:04:28.000000Z,2022-01-28T03:04:28.000000Z,0.0,1,0.3078451751757749,0.3078451751757749,340
CADC0874_740_002,CADC0874,740,2022-01-28T03:28:23.000000Z,2022-01-28T03:28:23.000000Z,0.0,1,0.3481999460396434,0.3481999460396434,341
CADC0874_740_003,CADC0874,740,2022-01-28T03:33:28.000000Z,2022-01-28T03:33:28.000000Z,0.0,1,0.349813657993706,0.349813657993706,342
CADC0874_741_002,CADC0874,741,2022-01-28T03:49:50.000000Z,2022-01-28T03:49:50.000000Z,0.0,1,0.4359857643693061,0.4359857643693061,343
CADC0874_742_002,CADC0874,742,2022-01-28T05:06:17.000000Z,2022-01-28T05:06:17.000000Z,0.0,1,0.3043585060749277,0.3043585060749277,344
CADC0874_744_002,CADC0874,744,2022-01-28T09:10:58.000000Z,2022-01-28T09:10:58.000000Z,0.0,1,0.4994756798053144,0.4994756798053144,349
CADC0874_745_002,CADC0874,745,2022-01-28T09:16:11.000000Z,2022-01-28T09:16:11.000000Z,0.0,1,0.5387372169210605,0.5387372169210605,350
CADC0874_746_002,CADC0874,746,2022-01-28T12:00:40.000000Z,2022-01-28T12:00:40.000000Z,0.0,1,0.3533734564670914,0.3533734564670914,352
CADC0874_747_002,CADC0874,747,2022-01-28T12:01:10.000000Z,2022-01-28T12:01:10.000000Z,0.0,1,0.5910815198597884,0.5910815198597884,353
CADC0874_748_002,CADC0874,748,2022-01-28T12:07:30.000000Z,2022-01-28T12:07:30.000000Z,0.0,1,0.4945836564233598,0.4945836564233598,354
CADC0874_748_003,CADC0874,748,2022-01-28T12:10:25.000000Z,2022-01-28T12:10:25.000000Z,0.0,1,0.3200890057519522,0.3200890057519522,355
CADC0874_749_002,CADC0874,749,2022-01-28T12:14:10.000000Z,2022-01-28T12:14:10.000000Z,0.0,1,0.4470933891182493,0.4470933891182493,356
CADC0874_750_002,CADC0874,750,2022-01-28T15:53:06.000000Z,2022-01-28T15:53:06.000000Z,0.0,1,0.316834803975176,0.316834803975176,364
CADC0874_752_002,CADC0874,752,2022-01-28T15:58:36.000000Z,2022-01-28T15:58:36.000000Z,0.0,1,0.4409711524159989,0.4409711524159989,365
CADC0874_753_002,CADC0874,753,2022-01-28T16:02:51.000000Z,2022-01-28T16:03:31.000000Z,40.0,5,0.6407932933747054,0.45299902325477326,366
CADC0874_753_003,CADC0874,753,2022-01-28T16:06:56.000000Z,2022-01-28T16:07:06.000000Z,10.0,2,0.7201209059582004,0.5245985572690214,367
CADC0874_754_002,CADC0874,754,2022-01-28T21:35:10.000000Z,2022-01-28T21:39:57.000000Z,287.0,55,1.0,0.6040347722349272,388
CADC0874_755_002,CADC0874,755,2022-01-28T21:40:07.000000Z,2022-01-28T21:43:12.000000Z,185.0,38,1.0,0.7792628134332729,390
CADC0874_756_002,CADC0874,756,2022-01-28T21:43:32.000000Z,2022-01-28T21:47:27.000000Z,235.0,20,1.0,0.8187106063176838,392
CADC0874_757_002,CADC0874,757,2022-01-29T01:47:23.000000Z,2022-01-29T01:47:53.000000Z,30.0,2,0.4610798092892306,0.3931898335808268,413
CADC0874_758_002,CADC0874,758,2022-01-29T01:50:58.000000Z,2022-01-29T01:50:58.000000Z,0.0,1,0.5069756798053144,0.5069756798053144,414
CADC0874_759_002,CADC0874,759,2022-01-29T02:03:53.000000Z,2022-01-29T02:03:53.000000Z,0.0,1,0.5084801171807057,0.5084801171807057,419
CADC0874_760_002,CADC0874,760,2022-01-29T02:07:13.000000Z,2022-01-29T02:07:13.000000Z,0.0,1,0.5071934421344494,0.5071934421344494,420
CADC0874_761_002,CADC0874,761,2022-01-29T02:12:48.000000Z,2022-01-29T02:12:48.000000Z,0.0,1,0.3562834804050469,0.3562834804050469,423
CADC0874_763_002,CADC0874,763,2022-01-29T10:17:37.000000Z,2022-01-29T10:17:37.000000Z,0.0,1,0.6370973073704809,0.6370973073704809,455
CADC0874_764_002,CADC0874,764,2022-01-29T10:21:27.000000Z,2022-01-29T10:21:27.000000Z,0.0,1,0.4244873365024871,0.4244873365024871,456
CADC0874_765_002,CADC0874,765,2022-01-29T10:25:32.000000Z,2022-01-29T10:25:32.000000Z,0.0,1,0.4337385193760957,0.4337385193760957,457
CADC0874_766_002,CADC0874,766,2022-01-29T10:29:12.000000Z,2022-01-29T10:29:12.000000Z,0.0,1,0.5061517736065636,0.5061517736065636,459
CADC0874_767_002,CADC0874,767,2022-01-29T10:32:57.000000Z,2022-01-29T10:32:57.000000Z,0.0,1,0.4354427767434013,0.4354427767434013,460
CADC0874_768_002,CADC0874,768,2022-01-29T10:36:32.000000Z,2022-01-29T10:39:57.000000Z,205.0,30,0.97,0.47665778209286436,461
CADC0874_769_002,CADC0874,769,2022-01-29T10:40:07.000000Z,2022-01-29T10:40:07.000000Z,0.0,1,0.4434857643693061,0.4434857643693061,462
CADC0874_771_002,CADC0874,771,2022-01-29T10:51:42.000000Z,2022-01-29T10:51:42.000000Z,0.0,1,0.3245081262350202,0.3245081262350202,463
CADC0874_772_002,CADC0874,772,2022-01-29T10:55:22.000000Z,2022-01-29T10:55:22.000000Z,0.0,1,0.4401051712536529,0.4401051712536529,465
CADC0874_775_002,CADC0874,775,2022-01-29T11:07:17.000000Z,2022-01-29T11:07:17.000000Z,0.0,1,0.3288663299560274,0.3288663299560274,470
CADC0874_776_002,CADC0874,776,2022-01-29T11:11:17.000000Z,2022-01-29T11:11:22.000000Z,5.0,2,0.476677501622348,0.46362127476354664,471
CADC0874_777_002,CADC0874,777,2022-01-29T11:18:52.000000Z,2022-01-29T11:18:52.000000Z,0.0,1,0.5216255967974875,0.5216255967974875,475
CADC0874_778_002,CADC0874,778,2022-01-29T11:22:07.000000Z,2022-01-29T11:22:07.000000Z,0.0,1,0.4922352405080649,0.4922352405080649,476
CADC0874_779_002,CADC0874,779,2022-01-29T11:25:37.000000Z,2022-01-29T11:25:37.000000Z,0.0,1,0.3506257732828981,0.3506257732828981,477
CADC0874_780_002,CADC0874,780,2022-01-29T11:31:02.000000Z,2022-01-29T11:31:02.000000Z,0.0,1,0.3522947792705962,0.3522947792705962,479
CADC0874_783_002,CADC0874,783,2022-01-29T11:40:57.000000Z,2022-01-29T11:40:57.000000Z,0.0,1,0.4413985503513624,0.4413985503513624,481
CADC0874_784_002,CADC0874,784,2022-01-29T11:44:47.000000Z,2022-01-29T11:44:47.000000Z,0.0,1,0.3270551805559175,0.3270551805559175,482
CADC0874_785_002,CADC0874,785,2022-01-29T11:48:52.000000Z,2022-01-29T11:48:52.000000Z,0.0,1,0.4340850493119435,0.4340850493119435,484
CADC0874_788_002,CADC0874,788,2022-01-29T12:33:32.000000Z,2022-01-29T12:33:32.000000Z,0.0,1,0.4278084691482868,0.4278084691482868,493
CADC0874_789_002,CADC0874,789,2022-01-29T12:37:32.000000Z,2022-01-29T12:37:52.000000Z,20.0,3,0.3286539079106195,0.31644387918613215,495
CADC0874_790_002,CADC0874,790,2022-01-29T12:41:22.000000Z,2022-01-29T12:45:17.000000Z,235.0,47,1.0,0.6283255578841644,496
CADC0874_792_002,CADC0874,792,2022-01-29T12:49:12.000000Z,2022-01-29T12:49:12.000000Z,0.0,1,0.4082517159786101,0.4082517159786101,500
CADC0874_794_002,CADC0874,794,2022-01-29T14:07:32.000000Z,2022-01-29T14:07:32.000000Z,0.0,1,0.3895295445457125,0.3895295445457125,503
CADC0874_798_002,CADC0874,798,2022-01-29T14:21:32.000000Z,2022-01-29T14:21:32.000000Z,0.0,1,0.7127287285808496,0.7127287285808496,504
CADC0874_799_002,CADC0874,799,2022-01-29T14:24:47.000000Z,2022-01-29T14:24:47.000000Z,0.0,1,0.5860474289506977,0.5860474289506977,505
CADC0874_800_002,CADC0874,800,2022-01-29T14:28:02.000000Z,2022-01-29T14:28:02.000000Z,0.0,1,0.5728478212699969,0.5728478212699969,506
CADC0874_801_002,CADC0874,801,2022-01-29T14:31:07.000000Z,2022-01-29T14:31:07.000000Z,0.0,1,0.5345792026301424,0.5345792026301424,507
CADC0874_802_002,CADC0874,802,2022-01-29T14:34:12.000000Z,2022-01-29T14:34:12.000000Z,0.0,1,0.4742427837079201,0.4742427837079201,508
CADC0874_803_002,CADC0874,803,2022-01-29T14:37:32.000000Z,2022-01-29T14:37:32.000000Z,0.0,1,0.4737223473821164,0.4737223473821164,510
CADC0874_803_003,CADC0874,803,2022-01-29T14:40:32.000000Z,2022-01-29T14:40:32.000000Z,0.0,1,0.5249167058871602,0.5249167058871602,511
CADC0874_804_002,CADC0874,804,2022-01-29T14:40:52.000000Z,2022-01-29T14:40:52.000000Z,0.0,1,0.4304900622877018,0.4304900622877018,512
CADC0874_805_002,CADC0874,805,2022-01-29T15:05:07.000000Z,2022-01-29T15:05:12.000000Z,5.0,2,0.4298317643031475,0.3678175785646321,519
CADC0874_805_003,CADC0874,805,2022-01-29T15:06:27.000000Z,2022-01-29T15:06:37.000000Z,10.0,2,0.4930578294212608,0.42098580975147193,520
CADC0874_806_002,CADC0874,806,2022-01-29T15:08:37.000000Z,2022-01-29T15:08:37.000000Z,0.0,1,0.3078451751757749,0.3078451751757749,521
CADC0874_808_002,CADC0874,808,2022-01-29T15:49:12.000000Z,2022-01-29T15:49:12.000000Z,0.0,1,0.3204644296656917,0.3204644296656917,527
CADC0874_809_002,CADC0874,809,2022-01-29T15:50:07.000000Z,2022-01-29T15:50:07.000000Z,0.0,1,0.4743362420926542,0.4743362420926542,528
CADC0886_813_002,CADC0886,813,2022-01-04T20:30:30.000000Z,2022-01-04T20:30:50.000000Z,20.0,3,0.66,0.53,8
CADC0886_813_003,CADC0886,813,2022-01-04T20:32:00.000000Z,2022-01-04T20:32:00.000000Z,0.0,1,0.54,0.54,9
CADC0886_814_002,CADC0886,814,2022-01-04T21:00:55.000000Z,2022-01-04T21:01:00.000000Z,5.0,2,0.74,0.665,18
CADC0886_814_003,CADC0886,814,2022-01-04T21:02:05.000000Z,2022-01-04T21:02:10.000000Z,5.0,2,0.4,0.39,19
CADC0886_815_002,CADC0886,815,2022-01-04T21:05:20.000000Z,2022-01-04T21:05:20.000000Z,0.0,1,0.34,0.34,20
CADC0886_816_002,CADC0886,816,2022-01-04T21:08:45.000000Z,2022-01-04T21:08:45.000000Z,0.0,1,0.4945238095238094,0.4945238095238094,21
CADC0886_817_002,CADC0886,817,2022-01-05T00:44:30.000000Z,2022-01-05T00:47:00.000000Z,150.0,29,1.0,0.8768432601880879,49
CADC0886_818_002,CADC0886,818,2022-01-05T01:57:25.000000Z,2022-01-05T01:58:25.000000Z,60.0,13,1.0,0.8179249916749918,50
CADC0886_818_003,CADC0886,818,2022-01-05T02:00:35.000000Z,2022-01-05T02:00:40.000000Z,5.0,2,0.84,0.7949999999999999,51
CADC0886_819_002,CADC0886,819,2022-01-05T02:17:40.000000Z,2022-01-05T02:20:20.000000Z,160.0,33,1.0,0.883030303030303,52
CADC0886_820_002,CADC0886,820,2022-01-05T02:50:40.000000Z,2022-01-05T02:50:40.000000Z,0.0,1,0.59,0.59,53
CADC0888_1038_002,CADC0888,1038,2022-01-05T05:40:11.000000Z,2022-01-05T05:40:11.000000Z,0.0,1,0.32,0.32,54
CADC0888_1039_002,CADC0888,1039,2022-01-05T05:41:11.000000Z,2022-01-05T05:41:11.000000Z,0.0,1,0.35,0.35,55
CADC0888_1041_002,CADC0888,1041,2022-01-05T05:43:21.000000Z,2022-01-05T05:44:16.000000Z,55.0,3,0.68,0.5273333333333333,56
CADC0888_1043_002,CADC0888,1043,2022-01-05T05:45:21.000000Z,2022-01-05T05:46:21.000000Z,60.0,13,0.96,0.7145128205128206,57
CADC0888_1045_002,CADC0888,1045,2022-01-05T05:47:36.000000Z,2022-01-05T05:47:36.000000Z,0.0,1,0.5126587301587301,0.5126587301587301,58
CADC0888_1046_002,CADC0888,1046,2022-01-05T05:49:06.000000Z,2022-01-05T05:49:06.000000Z,0.0,1,0.4729761904761905,0.4729761904761905,59
CADC0888_1047_002,CADC0888,1047,2022-01-05T05:49:36.000000Z,2022-01-05T05:49:36.000000Z,0.0,1,0.315,0.315,60
CADC0888_1049_002,CADC0888,1049,2022-01-05T05:51:51.000000Z,2022-01-05T05:51:51.000000Z,0.0,1,0.5010000000000001,0.5010000000000001,61
CADC0888_1052_002,CADC0888,1052,2022-01-05T05:55:36.000000Z,2022-01-05T05:55:36.000000Z,0.0,1,0.3981666666666666,0.3981666666666666,62
CADC0888_1057_002,CADC0888,1057,2022-01-05T05:59:46.000000Z,2022-01-05T06:00:46.000000Z,60.0,13,0.97,0.6252008547008546,63
CADC0888_1059_002,CADC0888,1059,2022-01-05T07:01:46.000000Z,2022-01-05T07:01:46.000000Z,0.0,1,0.4639999999999999,0.4639999999999999,64
CADC0888_1063_002,CADC0888,1063,2022-01-05T07:04:56.000000Z,2022-01-05T07:04:56.000000Z,0.0,1,0.4479999999999999,0.4479999999999999,65
CADC0888_1066_002,CADC0888,1066,2022-01-05T07:06:51.000000Z,2022-01-05T07:07:36.000000Z,45.0,4,0.698047619047619,0.5595119047619047,66
CADC0888_1068_002,CADC0888,1068,2022-01-05T07:09:01.000000Z,2022-01-05T07:09:06.000000Z,5.0,2,0.99,0.99,67
CADC0888_1073_002,CADC0888,1073,2022-01-05T07:13:06.000000Z,2022-01-05T07:13:06.000000Z,0.0,1,0.39,0.39,68
CADC0888_1080_002,CADC0888,1080,2022-01-26T08:11:16.000000Z,2022-01-26T08:16:52.000000Z,336.0,58,1.0,0.7208978366166822,100
CADC0888_1081_002,CADC0888,1081,2022-01-27T02:11:17.000000Z,2022-01-27T02:11:17.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,149
CADC0888_1082_002,CADC0888,1082,2022-01-27T02:16:37.000000Z,2022-01-27T02:16:37.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,151
CADC0888_1082_003,CADC0888,1082,2022-01-27T02:18:07.000000Z,2022-01-27T02:18:07.000000Z,0.0,1,0.5413333333333333,0.5413333333333333,152
CADC0888_1082_004,CADC0888,1082,2022-01-27T02:20:18.000000Z,2022-01-27T02:20:18.000000Z,0.0,1,0.34,0.34,153
CADC0888_1083_002,CADC0888,1083,2022-01-27T02:21:38.000000Z,2022-01-27T02:21:38.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,154
CADC0888_1083_003,CADC0888,1083,2022-01-27T02:24:07.000000Z,2022-01-27T02:24:07.000000Z,0.0,1,0.4395000000000001,0.4395000000000001,156
CADC0888_1084_002,CADC0888,1084,2022-01-27T02:26:34.000000Z,2022-01-27T02:28:14.000000Z,100.0,7,0.4469999999999999,0.36972621456208116,157
CADC0888_1084_003,CADC0888,1084,2022-01-27T02:30:59.000000Z,2022-01-27T02:30:59.000000Z,0.0,1,0.3176241355569672,0.3176241355569672,158
CADC0888_1085_002,CADC0888,1085,2022-01-27T02:31:09.000000Z,2022-01-27T02:32:49.000000Z,100.0,8,0.675,0.43787542720433037,159
CADC0888_1085_003,CADC0888,1085,2022-01-27T02:34:49.000000Z,2022-01-27T02:35:50.000000Z,61.0,5,0.4928856698856699,0.37081293607447946,160
CADC0888_1086_002,CADC0888,1086,2022-01-27T02:36:00.000000Z,2022-01-27T02:36:55.000000Z,55.0,4,0.6377499999999999,0.5254033189033189,161
CADC0888_1086_003,CADC0888,1086,2022-01-27T02:39:31.000000Z,2022-01-27T02:39:31.000000Z,0.0,1,0.32,0.32,162
CADC0888_1087_002,CADC0888,1087,2022-01-27T02:41:06.000000Z,2022-01-27T02:45:51.000000Z,285.0,39,1.0,0.7220818896273885,163
CADC0888_1088_002,CADC0888,1088,2022-01-27T10:09:21.000000Z,2022-01-27T10:09:21.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,218
CADC0888_1088_003,CADC0888,1088,2022-01-27T10:12:31.000000Z,2022-01-27T10:12:31.000000Z,0.0,1,0.3117798706287762,0.3117798706287762,220
CADC0888_1089_002,CADC0888,1089,2022-01-27T10:13:21.000000Z,2022-01-27T10:15:11.000000Z,110.0,3,0.4548333333333334,0.3557451709692851,221
CADC0888_1090_002,CADC0888,1090,2022-01-27T10:17:11.000000Z,2022-01-27T10:17:11.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,222
CADC0888_1091_002,CADC0888,1091,2022-01-27T10:20:36.000000Z,2022-01-27T10:21:06.000000Z,30.0,2,0.3176241355569672,0.31123655222663926,223
CADC0888_1092_002,CADC0888,1092,2022-01-27T10:24:26.000000Z,2022-01-27T10:24:46.000000Z,20.0,3,0.4765453148395723,0.3629824981380314,224
CADC0888_1093_002,CADC0888,1093,2022-01-27T10:28:02.000000Z,2022-01-27T10:28:22.000000Z,20.0,2,0.3527467509665918,0.32879785993145155,225
CADC0888_1093_003,CADC0888,1093,2022-01-27T10:31:52.000000Z,2022-01-27T10:31:52.000000Z,0.0,1,0.323743326118326,0.323743326118326,226
CADC0888_1094_002,CADC0888,1094,2022-01-27T10:32:17.000000Z,2022-01-27T10:32:37.000000Z,20.0,2,0.4917777777777777,0.4655555555555555,227
CADC0888_1520_002,CADC0888,1520,2022-06-01T23:42:18.000000Z,2022-06-01T23:42:18.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,593
CADC0888_1520_003,CADC0888,1520,2022-06-01T23:43:33.000000Z,2022-06-01T23:44:38.000000Z,65.0,7,0.4531666666666667,0.36277380952380955,594
CADC0888_1521_002,CADC0888,1521,2022-06-01T23:46:43.000000Z,2022-06-01T23:46:43.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,596
CADC0888_1521_003,CADC0888,1521,2022-06-01T23:47:48.000000Z,2022-06-01T23:47:53.000000Z,5.0,2,0.3454040619815841,0.3315140987692756,597
CADC0888_1521_004,CADC0888,1521,2022-06-01T23:48:58.000000Z,2022-06-01T23:48:58.000000Z,0.0,1,0.37,0.37,598
CADC0888_1521_005,CADC0888,1521,2022-06-01T23:51:23.000000Z,2022-06-01T23:51:48.000000Z,25.0,2,0.3454040619815841,0.3454040619815841,599
CADC0888_1522_002,CADC0888,1522,2022-06-01T23:52:03.000000Z,2022-06-01T23:55:28.000000Z,205.0,16,0.87,0.5413640287155828,600
CADC0888_1523_002,CADC0888,1523,2022-06-01T23:56:43.000000Z,2022-06-01T23:58:23.000000Z,100.0,5,0.4765453148395723,0.3728178295882203,603
CADC0888_1523_003,CADC0888,1523,2022-06-02T00:01:53.000000Z,2022-06-02T00:01:58.000000Z,5.0,2,0.4603655094905095,0.3889231948606947,606
CADC0888_1524_002,CADC0888,1524,2022-06-02T00:02:18.000000Z,2022-06-02T00:06:43.000000Z,265.0,20,0.883,0.552115011054098,607
CADC0888_1525_002,CADC0888,1525,2022-06-02T00:07:23.000000Z,2022-06-02T00:08:28.000000Z,65.0,8,0.85,0.5079315476190476,610
CADC0888_1525_003,CADC0888,1525,2022-06-02T00:10:08.000000Z,2022-06-02T00:11:18.000000Z,70.0,6,0.4765453148395723,0.3459036421143251,613
CADC0888_1526_002,CADC0888,1526,2022-06-02T00:11:38.000000Z,2022-06-02T00:13:18.000000Z,100.0,6,0.5027777777777778,0.42439682539682533,614
CADC0888_1526_003,CADC0888,1526,2022-06-02T00:14:53.000000Z,2022-06-02T00:15:13.000000Z,20.0,3,0.3454040619815841,0.32892384121895907,616
CADC0888_1527_002,CADC0888,1527,2022-06-02T00:15:28.000000Z,2022-06-02T00:16:43.000000Z,75.0,6,0.85,0.5698662077069173,617
CADC0888_1527_003,CADC0888,1527,2022-06-02T00:18:33.000000Z,2022-06-02T00:19:18.000000Z,45.0,3,0.72,0.46100939917951705,618
CADC0888_1528_002,CADC0888,1528,2022-06-02T00:19:33.000000Z,2022-06-02T00:21:58.000000Z,145.0,26,1.0,0.6819590372808751,619
CADC0888_1529_002,CADC0888,1529,2022-06-02T00:23:03.000000Z,2022-06-02T00:23:28.000000Z,25.0,3,0.3454040619815841,0.3226257221449542,621
CADC0888_1529_003,CADC0888,1529,2022-06-02T00:25:38.000000Z,2022-06-02T00:25:48.000000Z,10.0,2,0.32,0.315,623
CADC0888_1530_002,CADC0888,1530,2022-06-02T00:27:03.000000Z,2022-06-02T00:29:43.000000Z,160.0,22,0.99,0.7317913192002223,624
CADC0888_1531_002,CADC0888,1531,2022-06-02T00:30:43.000000Z,2022-06-02T00:30:43.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,625
CADC0888_1532_002,CADC0888,1532,2022-06-02T00:34:38.000000Z,2022-06-02T00:34:38.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,627
CADC0888_1532_003,CADC0888,1532,2022-06-02T00:35:43.000000Z,2022-06-02T00:37:48.000000Z,125.0,4,0.4928856698856699,0.3905857846939926,628
CADC0888_1533_002,CADC0888,1533,2022-06-02T00:38:33.000000Z,2022-06-02T00:39:28.000000Z,55.0,2,0.5446349206349207,0.424741944765616,630
CADC0888_1534_002,CADC0888,1534,2022-06-02T00:42:33.000000Z,2022-06-02T00:42:33.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,632
CADC0888_1534_003,CADC0888,1534,2022-06-02T00:43:48.000000Z,2022-06-02T00:43:48.000000Z,0.0,1,0.592452380952381,0.592452380952381,633
CADC0888_1534_004,CADC0888,1534,2022-06-02T00:45:58.000000Z,2022-06-02T00:45:58.000000Z,0.0,1,0.5093809523809524,0.5093809523809524,634
CADC0888_1535_002,CADC0888,1535,2022-06-02T00:46:43.000000Z,2022-06-02T00:47:38.000000Z,55.0,2,0.5180714285714285,0.4114601987338699,635
CADC0888_1535_003,CADC0888,1535,2022-06-02T00:49:48.000000Z,2022-06-02T00:49:48.000000Z,0.0,1,0.8147297979797977,0.8147297979797977,637
CADC0888_1536_002,CADC0888,1536,2022-06-02T00:50:43.000000Z,2022-06-02T00:50:43.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,638
CADC0888_1536_003,CADC0888,1536,2022-06-02T00:51:53.000000Z,2022-06-02T00:52:23.000000Z,30.0,2,0.4566904761904762,0.40138798701298706,639
CADC0888_1536_004,CADC0888,1536,2022-06-02T00:53:43.000000Z,2022-06-02T00:53:43.000000Z,0.0,1,0.33,0.33,640
CADC0888_1537_002,CADC0888,1537,2022-06-02T00:54:43.000000Z,2022-06-02T00:57:28.000000Z,165.0,23,0.97,0.7137646549623655,641
CADC0888_1538_002,CADC0888,1538,2022-06-02T00:58:28.000000Z,2022-06-02T00:58:28.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,643
CADC0888_1539_002,CADC0888,1539,2022-06-02T01:02:33.000000Z,2022-06-02T01:04:28.000000Z,115.0,14,0.98,0.8047786646749033,645
CADC0888_1540_002,CADC0888,1540,2022-06-02T01:05:08.000000Z,2022-06-02T01:05:08.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,647
CADC0888_1540_003,CADC0888,1540,2022-06-02T01:06:28.000000Z,2022-06-02T01:06:28.000000Z,0.0,1,0.4984999999999999,0.4984999999999999,648
CADC0888_1541_002,CADC0888,1541,2022-06-02T01:09:13.000000Z,2022-06-02T01:10:43.000000Z,90.0,3,0.5283333333333333,0.4430607674098816,651
CADC0888_1541_003,CADC0888,1541,2022-06-02T01:11:53.000000Z,2022-06-02T01:11:53.000000Z,0.0,1,0.4888333333333333,0.4888333333333333,653
CADC0888_1542_002,CADC0888,1542,2022-06-02T01:12:18.000000Z,2022-06-02T01:14:43.000000Z,145.0,7,0.82,0.6010838663049152,654
CADC0888_1543_002,CADC0888,1543,2022-06-02T01:15:48.000000Z,2022-06-02T01:16:43.000000Z,55.0,2,0.5180714285714285,0.4114601987338699,656
CADC0888_1543_003,CADC0888,1543,2022-06-02T01:18:43.000000Z,2022-06-02T01:19:03.000000Z,20.0,3,0.5184523809523809,0.3871981846757951,658
CADC0888_1544_002,CADC0888,1544,2022-06-02T01:19:28.000000Z,2022-06-02T01:21:23.000000Z,115.0,18,0.98,0.709785542839997,659
CADC0888_1545_002,CADC0888,1545,2022-06-02T01:22:23.000000Z,2022-06-02T01:23:18.000000Z,55.0,3,0.3454040619815841,0.3226257221449542,661
CADC0888_1546_002,CADC0888,1546,2022-06-02T01:26:38.000000Z,2022-06-02T01:29:13.000000Z,155.0,17,0.99,0.7229407615131247,663
CADC0888_1547_002,CADC0888,1547,2022-06-02T01:29:33.000000Z,2022-06-02T01:30:18.000000Z,45.0,2,0.3834595845331139,0.364431823257349,665
