spacecraft_incident_id,start_time,end_time,duration_sec,channels_affected,n_channels_affected,n_events_total,peak_anomaly_score,mean_anomaly_score,segments_affected
690,2022-06-02T02:02:28.000000Z,2022-06-02T02:11:20.000000Z,532.0,CADC0874|CADC0888,2,515,1.0,0.6586846527677013,253|1556
691,2022-06-02T02:03:33.000000Z,2022-06-02T02:07:43.000000Z,250.0,CADC0872|CADC0873|CADC0888|CADC0892,4,390,1.0,0.4244613303450354,31|475|858|1557
692,2022-06-02T02:05:38.000000Z,2022-06-02T02:07:03.000000Z,85.0,CADC0888|CADC0892,2,70,1.0,0.7755645338339495,859|1558
693,2022-06-02T02:06:59.000000Z,2022-06-02T02:11:16.000000Z,257.0,CADC0872|CADC0873,2,326,0.71,0.3860770785876482,32|476
694,2022-06-02T02:08:01.000000Z,2022-06-02T02:10:18.000000Z,137.0,CADC0888|CADC0892|CADC0894,3,14,0.8448715728715732,0.40151903032708713,860|1558|1745
695,2022-06-02T02:09:33.000000Z,2022-06-02T02:14:08.000000Z,275.0,CADC0872|CADC0888,2,187,1.0,0.42956476979392944,33|1559
696,2022-06-02T02:11:20.000000Z,2022-06-02T02:20:38.000000Z,558.0,CADC0873|CADC0874|CADC0892,3,693,0.92,0.5409914006677919,254|477|861
697,2022-06-02T02:12:48.000000Z,2022-06-02T02:14:48.000000Z,120.0,CADC0888,1,11,0.99,0.648867222280617,1560
698,2022-06-02T02:14:10.000000Z,2022-06-02T02:17:14.000000Z,184.0,CADC0872,1,118,0.4277249031322851,0.38910437073473697,34
699,2022-06-02T02:15:13.000000Z,2022-06-02T02:18:08.000000Z,175.0,CADC0873|CADC0888|CADC0894,3,179,0.6745045486110648,0.39824218474962625,478|1561|1746
700,2022-06-02T02:16:53.000000Z,2022-06-02T02:21:01.000000Z,248.0,CADC0872|CADC0892,2,162,0.6511924102326102,0.3992480778107602,35|862
701,2022-06-02T02:18:13.000000Z,2022-06-02T02:21:54.000000Z,221.0,CADC0873|CADC0888|CADC0892,3,161,0.77,0.3768203952508816,479|863|1561
702,2022-06-02T02:19:28.000000Z,2022-06-02T02:21:08.000000Z,100.0,CADC0888,1,13,0.97,0.6810634737978847,1562
703,2022-06-02T02:20:39.000000Z,2022-06-02T02:28:39.000000Z,480.0,CADC0872|CADC0874,2,493,0.6766622223967248,0.5296311566176874,36|255
704,2022-06-02T02:22:09.000000Z,2022-06-02T02:25:16.000000Z,187.0,CADC0873|CADC0888|CADC0894,3,215,1.0,0.5662482006692106,480|1563|1747
705,2022-06-02T02:24:38.000000Z,2022-06-02T02:28:40.000000Z,242.0,CADC0872|CADC0873|CADC0888|CADC0892,4,228,0.58,0.378882872671925,37|481|865|1563
706,2022-06-02T02:26:08.000000Z,2022-06-02T02:27:38.000000Z,90.0,CADC0888,1,3,0.5429285714285714,0.40365600550511965,1564
707,2022-06-02T02:27:50.000000Z,2022-06-02T02:36:29.000000Z,519.0,CADC0872|CADC0873|CADC0874|CADC0888,4,699,0.99,0.5330846106768014,38|256|482|1565
708,2022-06-02T02:31:08.000000Z,2022-06-02T02:35:16.000000Z,248.0,CADC0872|CADC0873|CADC0894,3,268,0.89,0.3946808805271756,39|483|1748
709,2022-06-02T02:32:33.000000Z,2022-06-02T02:33:26.000000Z,53.0,CADC0888|CADC0892,2,2,0.3892142857142857,0.34703162730529846,867|1566
710,2022-06-02T02:33:43.000000Z,2022-06-02T02:37:30.000000Z,227.0,CADC0872|CADC0888,2,104,0.5349523809523811,0.3858826299546275,40|1566
711,2022-06-02T02:35:00.000000Z,2022-06-02T02:38:16.000000Z,196.0,CADC0873|CADC0888|CADC0892,3,224,0.99,0.48359339366083054,484|868|1567
712,2022-06-02T02:36:36.000000Z,2022-06-02T02:44:31.000000Z,475.0,CADC0872|CADC0874,2,553,0.6494970322564378,0.5450607508615833,41|257
713,2022-06-02T02:38:15.000000Z,2022-06-02T02:41:39.000000Z,204.0,CADC0873|CADC0888|CADC0894,3,160,0.4830833333333333,0.370896119026578,485|1568|1749
714,2022-06-02T02:40:55.000000Z,2022-06-02T02:44:41.000000Z,226.0,CADC0872|CADC0873|CADC0888|CADC0892,4,364,1.0,0.41454204988414955,42|486|870|1568
715,2022-06-02T02:41:43.000000Z,2022-06-02T02:43:13.000000Z,90.0,CADC0888,1,12,0.975,0.6991263029635815,1569
716,2022-06-02T02:43:17.000000Z,2022-06-02T02:47:03.000000Z,226.0,CADC0872|CADC0892,2,165,0.8511924102326102,0.4225391704075711,43|871
717,2022-06-02T02:44:18.000000Z,2022-06-02T02:53:08.000000Z,530.0,CADC0873|CADC0874|CADC0888,3,647,0.6459675270543095,0.5454170233452844,258|487|1570
718,2022-06-02T02:46:58.000000Z,2022-06-02T02:50:32.000000Z,214.0,CADC0872|CADC0888,2,125,0.5084761904761904,0.3914492825215007,44|1570
719,2022-06-02T02:48:05.000000Z,2022-06-02T02:51:20.000000Z,195.0,CADC0873|CADC0888|CADC0892,3,148,0.3724512454495211,0.3701412026944799,488|872|1571
720,2022-06-02T02:50:36.000000Z,2022-06-02T02:54:39.000000Z,243.0,CADC0872|CADC0873|CADC0888|CADC0892,4,340,0.63,0.38055654899349695,45|489|873|1571
721,2022-06-02T02:52:38.000000Z,2022-06-02T03:02:17.000000Z,579.0,CADC0874|CADC0888,2,544,0.7263333333333333,0.6381778276076506,259|1571
722,2022-06-02T02:53:28.000000Z,2022-06-02T02:56:56.000000Z,208.0,CADC0872|CADC0888,2,174,0.3982778635536078,0.3899552140841326,46|1572
723,2022-06-02T02:54:41.000000Z,2022-06-02T02:57:41.000000Z,180.0,CADC0873|CADC0888,2,183,0.4734999999999999,0.3728652564544475,490|1572
724,2022-06-02T02:55:55.000000Z,2022-06-02T02:57:53.000000Z,118.0,CADC0888|CADC0892,2,47,0.98,0.7054451061384729,875|1573
725,2022-06-02T02:56:58.000000Z,2022-06-02T03:01:03.000000Z,245.0,CADC0872|CADC0873,2,382,0.3927554754939063,0.38108703490966106,47|491
726,2022-06-02T02:58:11.000000Z,2022-06-02T02:58:21.000000Z,10.0,CADC0892,1,3,0.4220476190476191,0.3611122596919854,876
727,2022-06-02T02:59:19.000000Z,2022-06-02T03:03:55.000000Z,276.0,CADC0872|CADC0888|CADC0894,3,234,0.6618128772635812,0.38922914830905136,48|1574|1750
728,2022-06-02T03:00:22.000000Z,2022-06-02T03:04:57.000000Z,275.0,CADC0873|CADC0888|CADC0892,3,231,0.4860952380952381,0.3713686534187301,492|876|1574
729,2022-06-02T03:02:05.000000Z,2022-06-02T03:10:41.000000Z,516.0,CADC0874|CADC0888|CADC0892,3,598,1.0,0.6544038545903003,260|877|1575
730,2022-06-02T03:03:52.000000Z,2022-06-02T03:07:01.000000Z,189.0,CADC0872|CADC0892,2,189,0.5865000000000001,0.3905311334796534,49|878
731,2022-06-02T03:04:59.000000Z,2022-06-02T03:07:43.000000Z,164.0,CADC0873|CADC0894,2,174,0.7925,0.380384285592771,493|1751
732,2022-06-02T03:06:18.000000Z,2022-06-02T03:10:19.000000Z,241.0,CADC0872|CADC0888|CADC0892,3,200,0.6487339243121713,0.39264559386880804,50|878|1576
733,2022-06-02T03:07:18.000000Z,2022-06-02T03:11:16.000000Z,238.0,CADC0873|CADC0888|CADC0892,3,186,0.4932649859811441,0.3708737055415978,494|879|1576
734,2022-06-02T03:09:13.000000Z,2022-06-02T03:12:51.000000Z,218.0,CADC0888|CADC0892|CADC0894,3,27,0.97,0.4672411251884936,879|1577|1752
735,2022-06-02T03:10:23.000000Z,2022-06-02T03:18:35.000000Z,492.0,CADC0872|CADC0873|CADC0874|CADC0892,4,866,1.0,0.5629014802994411,51|261|495|880
737,2022-06-02T03:13:18.000000Z,2022-06-02T03:16:48.000000Z,210.0,CADC0872|CADC0892,2,172,0.84,0.4148620945955389,52|881
738,2022-06-02T03:14:39.000000Z,2022-06-02T03:17:36.000000Z,177.0,CADC0873|CADC0888,2,175,0.3767172095551951,0.3681116794643915,496|1578
739,2022-06-02T03:15:08.000000Z,2022-06-02T03:19:10.000000Z,242.0,CADC0888|CADC0892,2,164,1.0,0.8032981966497769,882|1579
740,2022-06-02T03:16:31.000000Z,2022-06-02T03:20:04.000000Z,213.0,CADC0872|CADC0894,2,195,0.5138333333333334,0.38463010640279044,53|1753
741,2022-06-02T03:17:38.000000Z,2022-06-02T03:25:44.000000Z,486.0,CADC0873|CADC0874|CADC0888,3,610,0.85,0.5547740774505743,262|497|1580
742,2022-06-02T03:19:11.000000Z,2022-06-02T03:23:07.000000Z,236.0,CADC0872|CADC0892,2,199,0.96,0.4170999490638656,54|883
743,2022-06-02T03:20:38.000000Z,2022-06-02T03:23:55.000000Z,197.0,CADC0873|CADC0888,2,183,0.9438091137899058,0.3934516643848496,498|1580
744,2022-06-02T03:20:58.000000Z,2022-06-02T03:21:13.000000Z,15.0,CADC0888|CADC0894,2,4,0.5203106060606063,0.46774554302498983,1581|1753
745,2022-06-02T03:22:09.000000Z,2022-06-02T03:22:35.000000Z,26.0,CADC0888|CADC0892,2,15,0.87,0.5851913016072466,883|1581
746,2022-06-02T03:23:11.000000Z,2022-06-02T03:26:03.000000Z,172.0,CADC0872|CADC0888,2,158,0.4686904761904761,0.3897761087969874,55|1581
747,2022-06-02T03:23:53.000000Z,2022-06-02T03:28:07.000000Z,254.0,CADC0873|CADC0888|CADC0894,3,221,1.0,0.42839043052680265,499|1582|1754
748,2022-06-02T03:25:13.000000Z,2022-06-02T03:33:47.000000Z,514.0,CADC0872|CADC0874|CADC0892,3,666,1.0,0.5970418122847302,56|263|884
749,2022-06-02T03:26:56.000000Z,2022-06-02T03:30:01.000000Z,185.0,CADC0873|CADC0888|CADC0892,3,190,0.4841739926739926,0.37314338944689346,500|884|1583
750,2022-06-02T03:28:45.000000Z,2022-06-02T03:32:27.000000Z,222.0,CADC0872|CADC0888|CADC0892,3,321,1.0,0.5764314762384153,57|885|1583
751,2022-06-02T03:30:05.000000Z,2022-06-02T03:33:15.000000Z,190.0,CADC0873,1,191,1.0,0.39539857860764827,501
752,2022-06-02T03:31:13.000000Z,2022-06-02T03:32:19.000000Z,66.0,CADC0888|CADC0894,2,10,0.5323730158730159,0.38821740546299666,1584|1755
753,2022-06-02T03:32:31.000000Z,2022-06-02T03:36:02.000000Z,211.0,CADC0872|CADC0873|CADC0888|CADC0892,4,317,1.0,0.4213335794353731,58|502|886|1584
754,2022-06-02T03:33:44.000000Z,2022-06-02T03:41:50.000000Z,486.0,CADC0874|CADC0888|CADC0892|CADC0894,4,486,1.0,0.6589697966380915,264|887|1584|1755
755,2022-06-02T03:35:11.000000Z,2022-06-02T03:39:15.000000Z,244.0,CADC0872|CADC0873,2,386,1.0,0.3969959784283447,59|503
756,2022-06-02T03:36:41.000000Z,2022-06-02T03:38:30.000000Z,109.0,CADC0888|CADC0892,2,108,1.0,0.7598879812944545,888|1585
757,2022-06-02T03:38:26.000000Z,2022-06-02T03:42:28.000000Z,242.0,CADC0872|CADC0873|CADC0888,3,389,1.0,0.40699038707223495,60|504|1585
758,2022-06-02T03:39:57.000000Z,2022-06-02T03:40:50.000000Z,53.0,CADC0894,1,15,0.9140625,0.5060969029441653,1756
759,2022-06-02T03:40:58.000000Z,2022-06-02T03:50:13.000000Z,555.0,CADC0872|CADC0874|CADC0888,3,692,1.0,0.5765931016947756,61|265|1586
760,2022-06-02T03:42:02.000000Z,2022-06-02T03:45:31.000000Z,209.0,CADC0873|CADC0892,2,183,0.3951666666666666,0.3725753734343142,505|889
761,2022-06-02T03:43:53.000000Z,2022-06-02T03:47:36.000000Z,223.0,CADC0872|CADC0888,2,185,1.0,0.49834649670456477,62|1587
762,2022-06-02T03:45:32.000000Z,2022-06-02T03:48:29.000000Z,177.0,CADC0873,1,178,0.9813814324797576,0.4476069539244827,506
763,2022-06-02T03:46:38.000000Z,2022-06-02T03:51:04.000000Z,266.0,CADC0872|CADC0888,2,158,0.7050245270209315,0.40457349912579643,63|1588
764,2022-06-02T03:48:31.000000Z,2022-06-02T03:51:56.000000Z,205.0,CADC0873|CADC0888|CADC0892,3,211,1.0,0.540723569152539,507|891|1588
765,2022-06-02T03:50:08.000000Z,2022-06-02T03:57:50.000000Z,462.0,CADC0872|CADC0874|CADC0888,3,597,0.99,0.5649237580924366,64|266|1589
766,2022-06-02T03:51:15.000000Z,2022-06-02T03:54:51.000000Z,216.0,CADC0873|CADC0892,2,123,0.3966993979282949,0.36388304481839434,508|892
768,2022-06-02T03:53:23.000000Z,2022-06-02T03:57:20.000000Z,237.0,CADC0872|CADC0888,2,100,0.5446349206349207,0.3872208466066218,65|1590
769,2022-06-02T03:54:54.000000Z,2022-06-02T03:58:11.000000Z,197.0,CADC0873|CADC0888,2,108,0.41647423781584,0.3664266442827465,509|1590
770,2022-06-02T03:56:56.000000Z,2022-06-02T04:05:30.000000Z,514.0,CADC0872|CADC0874|CADC0888|CADC0892,4,548,0.6459675270543095,0.5300727999427617,66|267|893|1591
771,2022-06-02T03:58:15.000000Z,2022-06-02T04:01:24.000000Z,189.0,CADC0873|CADC0888,2,94,0.3751666666666667,0.3668510150377512,510|1591
772,2022-06-02T04:00:39.000000Z,2022-06-02T04:04:23.000000Z,224.0,CADC0872|CADC0873,2,219,0.3922932283813618,0.3784866229870551,67|511
773,2022-06-02T04:02:08.000000Z,2022-06-02T04:04:28.000000Z,140.0,CADC0888,1,5,0.3753809523809523,0.34629836520783364,1592
774,2022-06-02T04:03:39.000000Z,2022-06-02T04:07:26.000000Z,227.0,CADC0872|CADC0873,2,227,0.398294526193107,0.3801561048897532,68|512
775,2022-06-02T04:05:08.000000Z,2022-06-02T04:12:36.000000Z,448.0,CADC0874|CADC0888,2,417,0.6459675270543095,0.572446666168821,268|1593
776,2022-06-02T04:06:44.000000Z,2022-06-02T04:10:31.000000Z,227.0,CADC0872|CADC0873,2,232,0.3922932283813618,0.3815276154185042,69|513
777,2022-06-02T04:07:53.000000Z,2022-06-02T04:10:43.000000Z,170.0,CADC0888,1,27,1.0,0.6893312669256128,1594
778,2022-06-02T04:09:49.000000Z,2022-06-02T04:13:23.000000Z,214.0,CADC0872|CADC0873|CADC0892,3,311,0.9681735607681736,0.4612176411788556,70|514|897
779,2022-06-02T04:10:53.000000Z,2022-06-02T04:12:13.000000Z,80.0,CADC0888,1,13,0.956,0.6226217766061877,1595
780,2022-06-02T04:12:38.000000Z,2022-06-02T04:19:57.000000Z,439.0,CADC0872|CADC0873|CADC0874|CADC0888,4,773,1.0,0.5626274474049109,71|269|515|1596
782,2022-06-02T04:15:44.000000Z,2022-06-02T04:19:36.000000Z,232.0,CADC0872|CADC0873,2,369,0.6310074528509417,0.3841905356739067,72|516
783,2022-06-02T04:17:34.000000Z,2022-06-02T04:17:45.000000Z,11.0,CADC0892,1,3,0.4687380952380953,0.38180158730158736,899
784,2022-06-02T04:17:57.000000Z,2022-06-02T04:21:33.000000Z,216.0,CADC0872|CADC0888|CADC0892,3,168,0.42,0.3909929417487469,73|900|1597
785,2022-06-02T04:19:33.000000Z,2022-06-02T04:28:05.000000Z,512.0,CADC0873|CADC0874|CADC0888|CADC0892,4,651,1.0,0.5834155122476352,270|517|900|1597
786,2022-06-02T04:21:23.000000Z,2022-06-02T04:25:33.000000Z,250.0,CADC0872|CADC0873|CADC0888,3,383,1.0,0.40478034203187646,74|518|1597
787,2022-06-02T04:22:38.000000Z,2022-06-02T04:23:33.000000Z,55.0,CADC0888,1,3,0.5351666666666667,0.3906996562987704,1598
788,2022-06-02T04:24:46.000000Z,2022-06-02T04:28:39.000000Z,233.0,CADC0872|CADC0873|CADC0888,3,377,0.42,0.38210505764927655,75|519|1599
789,2022-06-02T04:27:43.000000Z,2022-06-02T04:36:15.000000Z,512.0,CADC0872|CADC0873|CADC0874|CADC0888|CADC0892,5,842,0.6459675270543095,0.5352024016938963,76|271|520|902|1600
790,2022-06-02T04:29:03.000000Z,2022-06-02T04:30:08.000000Z,65.0,CADC0888,1,11,0.91,0.672878787878788,1600
791,2022-06-02T04:30:28.000000Z,2022-06-02T04:33:56.000000Z,208.0,CADC0872|CADC0888|CADC0892,3,182,1.0,0.421127172426112,77|903|1601
792,2022-06-02T04:31:48.000000Z,2022-06-02T04:34:43.000000Z,175.0,CADC0873|CADC0888,2,177,0.3724512454495211,0.3709749585633998,521|1602
793,2022-06-02T04:33:58.000000Z,2022-06-02T04:38:06.000000Z,248.0,CADC0872|CADC0873|CADC0892,3,375,0.65,0.3823667445947649,78|522|903
794,2022-06-02T04:36:05.000000Z,2022-06-02T04:43:57.000000Z,472.0,CADC0874|CADC0892,2,469,1.0,0.6550579881376567,272|904
795,2022-06-02T04:37:18.000000Z,2022-06-02T04:40:53.000000Z,215.0,CADC0872|CADC0873|CADC0888|CADC0892,4,368,0.93,0.3960881334143599,79|523|905|1603
796,2022-06-02T04:40:22.000000Z,2022-06-02T04:44:09.000000Z,227.0,CADC0872|CADC0873|CADC0892,3,379,1.0,0.4361882245672542,80|524|906
797,2022-06-02T04:42:07.000000Z,2022-06-02T04:42:27.000000Z,20.0,CADC0888,1,3,0.4241937599437599,0.3786868961955519,1603
798,2022-06-02T04:42:42.000000Z,2022-06-02T04:46:33.000000Z,231.0,CADC0872|CADC0888|CADC0892|CADC0894,4,231,0.99,0.4136964269366019,81|906|1604|1757
799,2022-06-02T04:43:38.000000Z,2022-06-02T04:51:33.000000Z,475.0,CADC0873|CADC0874|CADC0888|CADC0892,4,764,1.0,0.6155625441016982,273|525|907|1605
800,2022-06-02T04:46:19.000000Z,2022-06-02T04:50:06.000000Z,227.0,CADC0872|CADC0873|CADC0892,3,337,1.0,0.42211012505785056,82|526|908
801,2022-06-02T04:48:45.000000Z,2022-06-02T04:53:43.000000Z,298.0,CADC0872|CADC0888|CADC0892|CADC0894,4,228,0.6272460317460319,0.39165588542520846,83|908|1606|1758
802,2022-06-02T04:50:08.000000Z,2022-06-02T04:53:08.000000Z,180.0,CADC0873|CADC0888,2,170,0.415,0.36787762545625796,527|1606
803,2022-06-02T04:50:32.000000Z,2022-06-02T04:51:12.000000Z,40.0,CADC0888,1,5,0.6993928571428571,0.44022380952380963,1607
804,2022-06-02T04:51:35.000000Z,2022-06-02T04:58:29.000000Z,414.0,CADC0872|CADC0874|CADC0888|CADC0892,4,550,0.6459675270543095,0.5435932438410436,84|274|909|1607
805,2022-06-02T04:53:17.000000Z,2022-06-02T04:56:05.000000Z,168.0,CADC0873|CADC0888,2,131,0.5810833333333333,0.37349996404859204,528|1608
806,2022-06-02T04:54:31.000000Z,2022-06-02T04:58:15.000000Z,224.0,CADC0872|CADC0892,2,109,0.6760714285714283,0.3873049168511226,85|909
807,2022-06-02T04:56:08.000000Z,2022-06-02T05:00:27.000000Z,259.0,CADC0873|CADC0888|CADC0894,3,175,0.8858333333333335,0.40988363746859174,529|1608|1759
808,2022-06-02T04:58:19.000000Z,2022-06-02T05:05:55.000000Z,456.0,CADC0872|CADC0873|CADC0874|CADC0888,4,668,0.7002057579959581,0.5109092701806562,86|275|530|1609
809,2022-06-02T04:59:44.000000Z,2022-06-02T04:59:49.000000Z,5.0,CADC0892,1,2,0.4506666666666666,0.3823749999999999,910
810,2022-06-02T05:00:37.000000Z,2022-06-02T05:05:00.000000Z,263.0,CADC0872|CADC0888|CADC0892,3,394,1.0,0.6298661121408967,87|911|1609
811,2022-06-02T05:01:59.000000Z,2022-06-02T05:04:55.000000Z,176.0,CADC0873,1,118,0.3929317688606142,0.36897704789498365,531
812,2022-06-02T05:03:27.000000Z,2022-06-02T05:06:54.000000Z,207.0,CADC0872|CADC0888|CADC0894,3,105,0.4901941787690504,0.3921954686901015,88|1610|1760
813,2022-06-02T05:04:37.000000Z,2022-06-02T05:07:38.000000Z,181.0,CADC0873|CADC0888|CADC0894,3,169,1.0,0.41716790917652324,532|1610|1760
814,2022-06-02T05:05:57.000000Z,2022-06-02T05:13:14.000000Z,437.0,CADC0872|CADC0874|CADC0892,3,565,1.0,0.575619942071638,89|276|912
815,2022-06-02T05:07:40.000000Z,2022-06-02T05:11:42.000000Z,242.0,CADC0873|CADC0888|CADC0892,3,224,0.98,0.48280570855160754,533|912|1611
816,2022-06-02T05:09:57.000000Z,2022-06-02T05:13:38.000000Z,221.0,CADC0872|CADC0873,2,358,1.0,0.4954761510140972,90|534
817,2022-06-02T05:12:37.000000Z,2022-06-02T05:21:10.000000Z,513.0,CADC0872|CADC0874|CADC0888|CADC0892,4,661,1.0,0.5761711280313003,91|277|913|1612
818,2022-06-02T05:13:40.000000Z,2022-06-02T05:16:37.000000Z,177.0,CADC0873,1,153,0.6878475849194311,0.3880402545098965,535
819,2022-06-02T05:15:54.000000Z,2022-06-02T05:19:30.000000Z,216.0,CADC0872|CADC0873,2,230,0.4235137370651552,0.37815937607598016,92|536
821,2022-06-02T05:18:37.000000Z,2022-06-02T05:22:35.000000Z,238.0,CADC0872|CADC0873|CADC0888,3,258,0.6656976293516464,0.3903625179066447,93|537|1613
822,2022-06-02T05:20:27.000000Z,2022-06-02T05:28:27.000000Z,480.0,CADC0874|CADC0888|CADC0892,3,641,1.0,0.6703991769305567,278|915|1613
823,2022-06-02T05:21:53.000000Z,2022-06-02T05:25:28.000000Z,215.0,CADC0872|CADC0873|CADC0888,3,244,0.7111924102326103,0.391219355252372,94|538|1614
824,2022-06-02T05:24:02.000000Z,2022-06-02T05:27:44.000000Z,222.0,CADC0872|CADC0888,2,181,1.0,0.5177328044721924,95|1614
825,2022-06-02T05:25:30.000000Z,2022-06-02T05:28:32.000000Z,182.0,CADC0873|CADC0888,2,185,1.0,0.484656694744252,539|1614
826,2022-06-02T05:27:12.000000Z,2022-06-02T05:31:17.000000Z,245.0,CADC0872|CADC0888,2,141,0.95,0.4798373820117981,96|1615
827,2022-06-02T05:28:32.000000Z,2022-06-02T05:35:50.000000Z,438.0,CADC0873|CADC0874,2,525,1.0,0.5916266935679697,279|540
828,2022-06-02T05:30:50.000000Z,2022-06-02T05:34:25.000000Z,215.0,CADC0872|CADC0873,2,341,1.0,0.5271709074120947,97|541
829,2022-06-02T05:32:27.000000Z,2022-06-02T05:33:09.000000Z,42.0,CADC0888|CADC0892,2,3,0.3463531746031746,0.323734047833162,917|1616
830,2022-06-02T05:33:43.000000Z,2022-06-02T05:37:24.000000Z,221.0,CADC0872|CADC0873|CADC0888,3,206,0.4784047619047619,0.37930540178205313,98|542|1616
831,2022-06-02T05:35:02.000000Z,2022-06-02T05:42:49.000000Z,467.0,CADC0874|CADC0888,2,431,1.0,0.6612742847350677,280|1617
832,2022-06-02T05:36:40.000000Z,2022-06-02T05:40:27.000000Z,227.0,CADC0872|CADC0873|CADC0892,3,331,1.0,0.46127462635162647,99|543|918
833,2022-06-02T05:37:42.000000Z,2022-06-02T05:40:42.000000Z,180.0,CADC0888,1,8,0.8048571428571429,0.5442311211120389,1618
834,2022-06-02T05:39:42.000000Z,2022-06-02T05:44:10.000000Z,268.0,CADC0872|CADC0873|CADC0892,3,469,1.0,0.5667606432311472,100|544|919
835,2022-06-02T05:42:37.000000Z,2022-06-02T05:49:47.000000Z,430.0,CADC0872|CADC0873|CADC0874|CADC0888,4,667,0.6459675270543095,0.5159322463640609,101|281|545|1619
836,2022-06-02T05:44:52.000000Z,2022-06-02T05:48:24.000000Z,212.0,CADC0872|CADC0888,2,131,0.4163809523809524,0.391073779824393,102|1619
837,2022-06-02T05:46:17.000000Z,2022-06-02T05:49:07.000000Z,170.0,CADC0873|CADC0888,2,161,0.5813710534740909,0.3781463601147392,546|1620
838,2022-06-02T05:47:47.000000Z,2022-06-02T05:51:08.000000Z,201.0,CADC0872|CADC0892,2,159,0.7615103079306925,0.4021353286117183,103|920
839,2022-06-02T05:48:57.000000Z,2022-06-02T05:56:44.000000Z,467.0,CADC0873|CADC0874|CADC0888,3,587,1.0,0.5770408102161444,282|547|1620
840,2022-06-02T05:51:09.000000Z,2022-06-02T05:54:47.000000Z,218.0,CADC0872|CADC0873,2,342,1.0,0.4223449284166552,104|548
841,2022-06-02T05:52:27.000000Z,2022-06-02T05:56:12.000000Z,225.0,CADC0888|CADC0892,2,42,1.0,0.7875752713491577,921|1621
842,2022-06-02T05:54:05.000000Z,2022-06-02T05:57:32.000000Z,207.0,CADC0872|CADC0873,2,312,1.0,0.40181213201425275,105|549
843,2022-06-02T05:56:08.000000Z,2022-06-02T06:04:47.000000Z,519.0,CADC0872|CADC0874|CADC0888|CADC0892,4,659,1.0,0.5973746613955322,106|283|922|1622
844,2022-06-02T05:57:34.000000Z,2022-06-02T06:00:36.000000Z,182.0,CADC0873|CADC0888|CADC0892,3,180,0.6377529776275749,0.3814531495520382,550|922|1622
845,2022-06-02T05:59:22.000000Z,2022-06-02T06:02:49.000000Z,207.0,CADC0872|CADC0888|CADC0892,3,215,1.0,0.4519855126750344,107|923|1622
846,2022-06-02T06:00:38.000000Z,2022-06-02T06:03:36.000000Z,178.0,CADC0873|CADC0888,2,169,0.413700622253476,0.36944513302431586,551|1623
847,2022-06-02T06:02:50.000000Z,2022-06-02T06:06:36.000000Z,226.0,CADC0872|CADC0873|CADC0892,3,317,0.71,0.3841470363593392,108|552|923
848,2022-06-02T06:04:17.000000Z,2022-06-02T06:12:20.000000Z,483.0,CADC0874|CADC0888,2,451,1.0,0.6652183078064694,284|1623
849,2022-06-02T06:05:54.000000Z,2022-06-02T06:09:25.000000Z,211.0,CADC0872|CADC0873|CADC0888|CADC0892,4,294,0.5121766090296463,0.3806616935917523,109|553|924|1624
850,2022-06-02T06:08:54.000000Z,2022-06-02T06:12:30.000000Z,216.0,CADC0872|CADC0873,2,269,1.0,0.4611317335032619,110|554
851,2022-06-02T06:10:18.000000Z,2022-06-02T06:12:52.000000Z,154.0,CADC0892,1,24,0.82,0.5071648240812285,925
852,2022-06-02T06:11:32.000000Z,2022-06-02T06:19:44.000000Z,492.0,CADC0872|CADC0874|CADC0888,3,530,0.995,0.5678361661800042,111|285|1625
853,2022-06-02T06:12:33.000000Z,2022-06-02T06:15:30.000000Z,177.0,CADC0873,1,115,0.3724512454495211,0.3671305187530497,555
854,2022-06-02T06:14:15.000000Z,2022-06-02T06:18:35.000000Z,260.0,CADC0872|CADC0892,2,348,0.96,0.5966219408452371,112|926
855,2022-06-02T06:15:32.000000Z,2022-06-02T06:21:22.000000Z,350.0,CADC0873|CADC0888,2,184,0.97,0.47744111511826726,556|1626
856,2022-06-02T06:17:33.000000Z,2022-06-02T06:22:03.000000Z,270.0,CADC0872|CADC0873|CADC0894,3,292,0.93,0.4183984919329572,113|557|1761
857,2022-06-02T06:19:45.000000Z,2022-06-02T06:26:45.000000Z,420.0,CADC0872|CADC0874|CADC0892,3,585,1.0,0.6252822264529811,114|286|927
858,2022-06-02T06:21:23.000000Z,2022-06-02T06:24:13.000000Z,170.0,CADC0873,1,136,1.0,0.4693302710548802,558
859,2022-06-02T06:22:27.000000Z,2022-06-02T06:23:10.000000Z,43.0,CADC0888|CADC0892,2,20,0.97,0.4780337068259083,927|1627
860,2022-06-02T06:23:32.000000Z,2022-06-02T06:27:15.000000Z,223.0,CADC0872|CADC0873|CADC0892,3,245,0.6344778404487103,0.3826261165737932,115|559|928
861,2022-06-02T06:24:43.000000Z,2022-06-02T06:29:03.000000Z,260.0,CADC0888|CADC0892|CADC0894,3,27,0.5312962092731831,0.3993949980702722,928|1627|1762
862,2022-06-02T06:26:27.000000Z,2022-06-02T06:34:02.000000Z,455.0,CADC0872|CADC0873|CADC0874|CADC0888|CADC0892,5,601,0.6459675270543095,0.5117253486737656,116|287|560|928|1628
864,2022-06-02T06:29:22.000000Z,2022-06-02T06:33:09.000000Z,227.0,CADC0872|CADC0873|CADC0892,3,272,0.98,0.4082468039653335,117|561|929
